Series;Time;Value
1w;2019-05-29T07:50:00+05:30;2.4
1w;2019-05-29T07:51:00+05:30;2.2
1w;2019-05-29T07:52:00+05:30;1.4
1w;2019-05-29T07:53:00+05:30;1.6
1w;2019-05-29T07:54:00+05:30;2
1w;2019-05-29T07:55:00+05:30;2.2
1w;2019-05-29T07:56:00+05:30;2.4
1w;2019-05-29T07:57:00+05:30;2.6
1w;2019-05-29T07:58:00+05:30;2.6
1w;2019-05-29T07:59:00+05:30;2.4
1w;2019-05-29T08:00:00+05:30;2.4
1w;2019-05-29T08:01:00+05:30;2
1w;2019-05-29T08:02:00+05:30;1.8
1w;2019-05-29T08:03:00+05:30;1.4
1w;2019-05-29T08:04:00+05:30;1.2
1w;2019-05-29T08:05:00+05:30;0.8
1w;2019-05-29T08:06:00+05:30;0.8
1w;2019-05-29T08:07:00+05:30;0.8
1w;2019-05-29T08:08:00+05:30;1.4
1w;2019-05-29T08:09:00+05:30;1.6
1w;2019-05-29T08:10:00+05:30;1.8
1w;2019-05-29T08:11:00+05:30;1.6
1w;2019-05-29T08:12:00+05:30;1.75
1w;2019-05-29T08:13:00+05:30;1.25
1w;2019-05-29T08:14:00+05:30;1
1w;2019-05-29T08:15:00+05:30;1
1w;2019-05-29T08:16:00+05:30;1.3333333333333333
1w;2019-05-29T08:17:00+05:30;1.5
1w;2019-05-29T08:18:00+05:30;2
1w;2019-05-29T08:19:00+05:30;1.75
1w;2019-05-29T08:20:00+05:30;2
1w;2019-05-29T08:21:00+05:30;2.2
1w;2019-05-29T08:22:00+05:30;2
1w;2019-05-29T08:23:00+05:30;1.8
1w;2019-05-29T08:24:00+05:30;2.2
1w;2019-05-29T08:25:00+05:30;2.8
1w;2019-05-29T08:26:00+05:30;3.2
1w;2019-05-29T08:27:00+05:30;3.4
1w;2019-05-29T08:28:00+05:30;3
1w;2019-05-29T08:29:00+05:30;2.8
1w;2019-05-29T08:30:00+05:30;1.8
1w;2019-05-29T08:31:00+05:30;1
1w;2019-05-29T08:32:00+05:30;1
1w;2019-05-29T08:33:00+05:30;1.4
1w;2019-05-29T08:34:00+05:30;1.8
1w;2019-05-29T08:35:00+05:30;2.2
1w;2019-05-29T08:36:00+05:30;2.2
1w;2019-05-29T08:37:00+05:30;2.2
1w;2019-05-29T08:38:00+05:30;1.8
1w;2019-05-29T08:39:00+05:30;1.4
1w;2019-05-29T08:40:00+05:30;1
1w;2019-05-29T08:41:00+05:30;0.8
1w;2019-05-29T08:42:00+05:30;0.6
1w;2019-05-29T08:43:00+05:30;1.2
1w;2019-05-29T08:44:00+05:30;1.2
1w;2019-05-29T08:45:00+05:30;1.6
1w;2019-05-29T08:46:00+05:30;2
1w;2019-05-29T08:47:00+05:30;1.8
1w;2019-05-29T08:48:00+05:30;1.4
1w;2019-05-29T08:49:00+05:30;1.4
1w;2019-05-29T08:50:00+05:30;1.4
1w;2019-05-29T08:51:00+05:30;1.4
1w;2019-05-29T08:52:00+05:30;1.75
1w;2019-05-29T08:53:00+05:30;1.75
1w;2019-05-29T08:54:00+05:30;2
1w;2019-05-29T08:55:00+05:30;2
1w;2019-05-29T08:56:00+05:30;1.5
1w;2019-05-29T08:57:00+05:30;1.2
1w;2019-05-29T08:58:00+05:30;1.8
1w;2019-05-29T08:59:00+05:30;1.4
1w;2019-05-29T09:00:00+05:30;1.2
1w;2019-05-29T09:01:00+05:30;1.6
1w;2019-05-29T09:02:00+05:30;1.6
1w;2019-05-29T09:03:00+05:30;1.4
1w;2019-05-29T09:04:00+05:30;1.4
1w;2019-05-29T09:05:00+05:30;2.2
1w;2019-05-29T09:06:00+05:30;1.8
1w;2019-05-29T09:07:00+05:30;2.25
1w;2019-05-29T09:08:00+05:30;2
1w;2019-05-29T09:09:00+05:30;2
1w;2019-05-29T09:10:00+05:30;1.5
1w;2019-05-29T09:11:00+05:30;2.25
1w;2019-05-29T09:12:00+05:30;2.6
1w;2019-05-29T09:13:00+05:30;3
1w;2019-05-29T09:14:00+05:30;3.2
1w;2019-05-29T09:15:00+05:30;3
1w;2019-05-29T09:16:00+05:30;2.8
1w;2019-05-29T09:17:00+05:30;2.4
1w;2019-05-29T09:18:00+05:30;1.6
1w;2019-05-29T09:19:00+05:30;1.4
1w;2019-05-29T09:20:00+05:30;1.8
1w;2019-05-29T09:21:00+05:30;1.6
1w;2019-05-29T09:22:00+05:30;1.6
1w;2019-05-29T09:23:00+05:30;1.8
1w;2019-05-29T09:24:00+05:30;2.8
1w;2019-05-29T09:25:00+05:30;2.4
1w;2019-05-29T09:26:00+05:30;2.4
1w;2019-05-29T09:27:00+05:30;2.2
1w;2019-05-29T09:28:00+05:30;2.4
1w;2019-05-29T09:29:00+05:30;1.6
1w;2019-05-29T09:30:00+05:30;1.4
1w;2019-05-29T09:31:00+05:30;1.8
1w;2019-05-29T09:32:00+05:30;1.6
1w;2019-05-29T09:33:00+05:30;2
1w;2019-05-29T09:34:00+05:30;1.8
1w;2019-05-29T09:35:00+05:30;2.2
1w;2019-05-29T09:36:00+05:30;1.6
1w;2019-05-29T09:37:00+05:30;1.6
1w;2019-05-29T09:38:00+05:30;1.4
1w;2019-05-29T09:39:00+05:30;2
1w;2019-05-29T09:40:00+05:30;1.8
1w;2019-05-29T09:41:00+05:30;2
1w;2019-05-29T09:42:00+05:30;3
1w;2019-05-29T09:43:00+05:30;2.8
1w;2019-05-29T09:44:00+05:30;2.4
1w;2019-05-29T09:45:00+05:30;2.6
1w;2019-05-29T09:46:00+05:30;2.4
1w;2019-05-29T09:47:00+05:30;2.2
1w;2019-05-29T09:48:00+05:30;1.8
1w;2019-05-29T09:49:00+05:30;1.4
1w;2019-05-29T09:50:00+05:30;1.4
1w;2019-05-29T09:51:00+05:30;2
1w;2019-05-29T09:52:00+05:30;2.6
1w;2019-05-29T09:53:00+05:30;3.2
1w;2019-05-29T09:54:00+05:30;3.6
1w;2019-05-29T09:55:00+05:30;3.4
1w;2019-05-29T09:56:00+05:30;3.8
1w;2019-05-29T09:57:00+05:30;3
1w;2019-05-29T09:58:00+05:30;3.2
1w;2019-05-29T09:59:00+05:30;3.6
1w;2019-05-29T10:00:00+05:30;3.6
1w;2019-05-29T10:01:00+05:30;3.2
1w;2019-05-29T10:02:00+05:30;2.8
1w;2019-05-29T10:03:00+05:30;2.2
1w;2019-05-29T10:04:00+05:30;2.2
1w;2019-05-29T10:05:00+05:30;2
1w;2019-05-29T10:06:00+05:30;1.6
1w;2019-05-29T10:07:00+05:30;2.2
1w;2019-05-29T10:08:00+05:30;2.4
1w;2019-05-29T10:09:00+05:30;3
1w;2019-05-29T10:10:00+05:30;3.2
1w;2019-05-29T10:11:00+05:30;3.6
1w;2019-05-29T10:12:00+05:30;3.2
1w;2019-05-29T10:13:00+05:30;4.8
1w;2019-05-29T10:14:00+05:30;3.8
1w;2019-05-29T10:15:00+05:30;4
1w;2019-05-29T10:16:00+05:30;4.4
1w;2019-05-29T10:17:00+05:30;5.2
1w;2019-05-29T10:18:00+05:30;3.6
1w;2019-05-29T10:19:00+05:30;4.4
1w;2019-05-29T10:20:00+05:30;4.8
1w;2019-05-29T10:21:00+05:30;5.2
1w;2019-05-29T10:22:00+05:30;4.8
1w;2019-05-29T10:23:00+05:30;4.4
1w;2019-05-29T10:24:00+05:30;4.4
1w;2019-05-29T10:25:00+05:30;4.2
1w;2019-05-29T10:26:00+05:30;3.4
1w;2019-05-29T10:27:00+05:30;3.6
1w;2019-05-29T10:28:00+05:30;5.2
1w;2019-05-29T10:29:00+05:30;5
1w;2019-05-29T10:30:00+05:30;5.2
1w;2019-05-29T10:31:00+05:30;5.8
1w;2019-05-29T10:32:00+05:30;5.6
1w;2019-05-29T10:33:00+05:30;4.6
1w;2019-05-29T10:34:00+05:30;4.4
1w;2019-05-29T10:35:00+05:30;4.6
1w;2019-05-29T10:36:00+05:30;4.8
1w;2019-05-29T10:37:00+05:30;5.6
1w;2019-05-29T10:38:00+05:30;6.4
1w;2019-05-29T10:39:00+05:30;6.2
1w;2019-05-29T10:40:00+05:30;7
1w;2019-05-29T10:41:00+05:30;6.8
1w;2019-05-29T10:42:00+05:30;6.6
1w;2019-05-29T10:43:00+05:30;7
1w;2019-05-29T10:44:00+05:30;8
1w;2019-05-29T10:45:00+05:30;7.2
1w;2019-05-29T10:46:00+05:30;7.2
1w;2019-05-29T10:47:00+05:30;7.8
1w;2019-05-29T10:48:00+05:30;6.4
1w;2019-05-29T10:49:00+05:30;5.4
1w;2019-05-29T10:50:00+05:30;6.2
1w;2019-05-29T10:51:00+05:30;5.6
1w;2019-05-29T10:52:00+05:30;4.8
1w;2019-05-29T10:53:00+05:30;6.8
1w;2019-05-29T10:54:00+05:30;8.4
1w;2019-05-29T10:55:00+05:30;8.2
1w;2019-05-29T10:56:00+05:30;11
1w;2019-05-29T10:57:00+05:30;11
1w;2019-05-29T10:58:00+05:30;10.6
1w;2019-05-29T10:59:00+05:30;10.4
1w;2019-05-29T11:00:00+05:30;10
1w;2019-05-29T11:01:00+05:30;8.8
1w;2019-05-29T11:02:00+05:30;8.8
1w;2019-05-29T11:03:00+05:30;8.4
1w;2019-05-29T11:04:00+05:30;8.2
1w;2019-05-29T11:05:00+05:30;8.8
1w;2019-05-29T11:06:00+05:30;7.8
1w;2019-05-29T11:07:00+05:30;9
1w;2019-05-29T11:08:00+05:30;9.6
1w;2019-05-29T11:09:00+05:30;9.2
1w;2019-05-29T11:10:00+05:30;9.2
1w;2019-05-29T11:11:00+05:30;10.2
1w;2019-05-29T11:12:00+05:30;10.2
1w;2019-05-29T11:13:00+05:30;10.4
1w;2019-05-29T11:14:00+05:30;12
1w;2019-05-29T11:15:00+05:30;12.6
1w;2019-05-29T11:16:00+05:30;12.8
1w;2019-05-29T11:17:00+05:30;12.2
1w;2019-05-29T11:18:00+05:30;11.6
1w;2019-05-29T11:19:00+05:30;10.8
1w;2019-05-29T11:20:00+05:30;11.6
1w;2019-05-29T11:21:00+05:30;10.8
1w;2019-05-29T11:22:00+05:30;12.4
1w;2019-05-29T11:23:00+05:30;12.4
1w;2019-05-29T11:24:00+05:30;13
1w;2019-05-29T11:25:00+05:30;12.4
1w;2019-05-29T11:26:00+05:30;12.6
1w;2019-05-29T11:27:00+05:30;12.2
1w;2019-05-29T11:28:00+05:30;13
1w;2019-05-29T11:29:00+05:30;14.6
1w;2019-05-29T11:30:00+05:30;15.8
1w;2019-05-29T11:31:00+05:30;18
1w;2019-05-29T11:32:00+05:30;18
1w;2019-05-29T11:33:00+05:30;20.8
1w;2019-05-29T11:34:00+05:30;18.6
1w;2019-05-29T11:35:00+05:30;17.6
1w;2019-05-29T11:36:00+05:30;17.4
1w;2019-05-29T11:37:00+05:30;18.4
1w;2019-05-29T11:38:00+05:30;18.4
1w;2019-05-29T11:39:00+05:30;18.2
1w;2019-05-29T11:40:00+05:30;19.2
1w;2019-05-29T11:41:00+05:30;19
1w;2019-05-29T11:42:00+05:30;18.8
1w;2019-05-29T11:43:00+05:30;17
1w;2019-05-29T11:44:00+05:30;19.8
1w;2019-05-29T11:45:00+05:30;19
1w;2019-05-29T11:46:00+05:30;19.8
1w;2019-05-29T11:47:00+05:30;19.6
1w;2019-05-29T11:48:00+05:30;20.4
1w;2019-05-29T11:49:00+05:30;20.4
1w;2019-05-29T11:50:00+05:30;20.2
1w;2019-05-29T11:51:00+05:30;19.8
1w;2019-05-29T11:52:00+05:30;21.8
1w;2019-05-29T11:53:00+05:30;21.6
1w;2019-05-29T11:54:00+05:30;22.4
1w;2019-05-29T11:55:00+05:30;25
1w;2019-05-29T11:56:00+05:30;26.8
1w;2019-05-29T11:57:00+05:30;24.8
1w;2019-05-29T11:58:00+05:30;27
1w;2019-05-29T11:59:00+05:30;25
1w;2019-05-29T12:00:00+05:30;23.8
1w;2019-05-29T12:01:00+05:30;21.4
1w;2019-05-29T12:02:00+05:30;23.4
1w;2019-05-29T12:03:00+05:30;20.4
1w;2019-05-29T12:04:00+05:30;21.4
1w;2019-05-29T12:05:00+05:30;21
1w;2019-05-29T12:06:00+05:30;21.4
1w;2019-05-29T12:07:00+05:30;19.6
1w;2019-05-29T12:08:00+05:30;21.2
1w;2019-05-29T12:09:00+05:30;21.8
1w;2019-05-29T12:10:00+05:30;22.4
1w;2019-05-29T12:11:00+05:30;24.6
1w;2019-05-29T12:12:00+05:30;25.8
1w;2019-05-29T12:13:00+05:30;25.8
1w;2019-05-29T12:14:00+05:30;25.2
1w;2019-05-29T12:15:00+05:30;27.8
1w;2019-05-29T12:16:00+05:30;27.2
1w;2019-05-29T12:17:00+05:30;26.8
1w;2019-05-29T12:18:00+05:30;25.8
1w;2019-05-29T12:19:00+05:30;26.8
1w;2019-05-29T12:20:00+05:30;23
1w;2019-05-29T12:21:00+05:30;24
1w;2019-05-29T12:22:00+05:30;24.8
1w;2019-05-29T12:23:00+05:30;28
1w;2019-05-29T12:24:00+05:30;28.6
1w;2019-05-29T12:25:00+05:30;33.6
1w;2019-05-29T12:26:00+05:30;32.6
1w;2019-05-29T12:27:00+05:30;32.6
1w;2019-05-29T12:28:00+05:30;30.8
1w;2019-05-29T12:29:00+05:30;31.2
1w;2019-05-29T12:30:00+05:30;30.8
1w;2019-05-29T12:31:00+05:30;32.2
1w;2019-05-29T12:32:00+05:30;31.8
1w;2019-05-29T12:33:00+05:30;30.2
1w;2019-05-29T12:34:00+05:30;29.4
1w;2019-05-29T12:35:00+05:30;27.6
1w;2019-05-29T12:36:00+05:30;25.4
1w;2019-05-29T12:37:00+05:30;25.6
1w;2019-05-29T12:38:00+05:30;28.4
1w;2019-05-29T12:39:00+05:30;27.6
1w;2019-05-29T12:40:00+05:30;25.2
1w;2019-05-29T12:41:00+05:30;26.8
1w;2019-05-29T12:42:00+05:30;27.6
1w;2019-05-29T12:43:00+05:30;27.6
1w;2019-05-29T12:44:00+05:30;28.8
1w;2019-05-29T12:45:00+05:30;32.2
1w;2019-05-29T12:46:00+05:30;33.2
1w;2019-05-29T12:47:00+05:30;35
1w;2019-05-29T12:48:00+05:30;36.4
1w;2019-05-29T12:49:00+05:30;37.8
1w;2019-05-29T12:50:00+05:30;36.8
1w;2019-05-29T12:51:00+05:30;36.6
1w;2019-05-29T12:52:00+05:30;33
1w;2019-05-29T12:53:00+05:30;31.8
1w;2019-05-29T12:54:00+05:30;31.4
1w;2019-05-29T12:55:00+05:30;30
1w;2019-05-29T12:56:00+05:30;29.4
1w;2019-05-29T12:57:00+05:30;31.8
1w;2019-05-29T12:58:00+05:30;29.2
1w;2019-05-29T12:59:00+05:30;25.6
1w;2019-05-29T13:00:00+05:30;28
1w;2019-05-29T13:01:00+05:30;29
1w;2019-05-29T13:02:00+05:30;31
1w;2019-05-29T13:03:00+05:30;32.8
1w;2019-05-29T13:04:00+05:30;37
1w;2019-05-29T13:05:00+05:30;36.2
1w;2019-05-29T13:06:00+05:30;35.8
1w;2019-05-29T13:07:00+05:30;33.2
1w;2019-05-29T13:08:00+05:30;32.8
1w;2019-05-29T13:09:00+05:30;33.4
1w;2019-05-29T13:10:00+05:30;33.4
1w;2019-05-29T13:11:00+05:30;34
1w;2019-05-29T13:12:00+05:30;34.2
1w;2019-05-29T13:13:00+05:30;35.8
1w;2019-05-29T13:14:00+05:30;34.2
1w;2019-05-29T13:15:00+05:30;34.2
1w;2019-05-29T13:16:00+05:30;32.4
1w;2019-05-29T13:17:00+05:30;32.6
1w;2019-05-29T13:18:00+05:30;31.6
1w;2019-05-29T13:19:00+05:30;30.4
1w;2019-05-29T13:20:00+05:30;30.8
1w;2019-05-29T13:21:00+05:30;33.4
1w;2019-05-29T13:22:00+05:30;34.2
1w;2019-05-29T13:23:00+05:30;34.4
1w;2019-05-29T13:24:00+05:30;35.6
1w;2019-05-29T13:25:00+05:30;35.8
1w;2019-05-29T13:26:00+05:30;35
1w;2019-05-29T13:27:00+05:30;36
1w;2019-05-29T13:28:00+05:30;34.6
1w;2019-05-29T13:29:00+05:30;33.2
1w;2019-05-29T13:30:00+05:30;33.8
1w;2019-05-29T13:31:00+05:30;33.6
1w;2019-05-29T13:32:00+05:30;31.8
1w;2019-05-29T13:33:00+05:30;33.6
1w;2019-05-29T13:34:00+05:30;35.6
1w;2019-05-29T13:35:00+05:30;38.6
1w;2019-05-29T13:36:00+05:30;36.4
1w;2019-05-29T13:37:00+05:30;38.6
1w;2019-05-29T13:38:00+05:30;40.2
1w;2019-05-29T13:39:00+05:30;42.2
1w;2019-05-29T13:40:00+05:30;37
1w;2019-05-29T13:41:00+05:30;40.8
1w;2019-05-29T13:42:00+05:30;40.2
1w;2019-05-29T13:43:00+05:30;40.6
1w;2019-05-29T13:44:00+05:30;39.8
1w;2019-05-29T13:45:00+05:30;43.4
1w;2019-05-29T13:46:00+05:30;45.8
1w;2019-05-29T13:47:00+05:30;47.2
1w;2019-05-29T13:48:00+05:30;45
1w;2019-05-29T13:49:00+05:30;49.6
1w;2019-05-29T13:50:00+05:30;51.2
1w;2019-05-29T13:51:00+05:30;50.8
1w;2019-05-29T13:52:00+05:30;49.4
1w;2019-05-29T13:53:00+05:30;51.2
1w;2019-05-29T13:54:00+05:30;48.4
1w;2019-05-29T13:55:00+05:30;47.2
1w;2019-05-29T13:56:00+05:30;45.2
1w;2019-05-29T13:57:00+05:30;48
1w;2019-05-29T13:58:00+05:30;49.4
1w;2019-05-29T13:59:00+05:30;47.2
1w;2019-05-29T14:00:00+05:30;46.4
1w;2019-05-29T14:01:00+05:30;44.8
1w;2019-05-29T14:02:00+05:30;42
1w;2019-05-29T14:03:00+05:30;39.8
1w;2019-05-29T14:04:00+05:30;40
1w;2019-05-29T14:05:00+05:30;42
1w;2019-05-29T14:06:00+05:30;43.8
1w;2019-05-29T14:07:00+05:30;42.8
1w;2019-05-29T14:08:00+05:30;46.4
1w;2019-05-29T14:09:00+05:30;47.4
1w;2019-05-29T14:10:00+05:30;46.8
1w;2019-05-29T14:11:00+05:30;47.2
1w;2019-05-29T14:12:00+05:30;48.6
1w;2019-05-29T14:13:00+05:30;46.8
1w;2019-05-29T14:14:00+05:30;47.4
1w;2019-05-29T14:15:00+05:30;46.2
1w;2019-05-29T14:16:00+05:30;45.4
1w;2019-05-29T14:17:00+05:30;45.4
1w;2019-05-29T14:18:00+05:30;43.6
1w;2019-05-29T14:19:00+05:30;43.2
1w;2019-05-29T14:20:00+05:30;46.8
1w;2019-05-29T14:21:00+05:30;46.8
1w;2019-05-29T14:22:00+05:30;47.4
1w;2019-05-29T14:23:00+05:30;49
1w;2019-05-29T14:24:00+05:30;49.2
1w;2019-05-29T14:25:00+05:30;49.8
1w;2019-05-29T14:26:00+05:30;50.2
1w;2019-05-29T14:27:00+05:30;51
1w;2019-05-29T14:28:00+05:30;50
1w;2019-05-29T14:29:00+05:30;50.8
1w;2019-05-29T14:30:00+05:30;48.2
1w;2019-05-29T14:31:00+05:30;45.8
1w;2019-05-29T14:32:00+05:30;44.6
1w;2019-05-29T14:33:00+05:30;47.2
1w;2019-05-29T14:34:00+05:30;48
1w;2019-05-29T14:35:00+05:30;49.6
1w;2019-05-29T14:36:00+05:30;54
1w;2019-05-29T14:37:00+05:30;58.6
1w;2019-05-29T14:38:00+05:30;58.8
1w;2019-05-29T14:39:00+05:30;59.4
1w;2019-05-29T14:40:00+05:30;57.6
1w;2019-05-29T14:41:00+05:30;57
1w;2019-05-29T14:42:00+05:30;53.4
1w;2019-05-29T14:43:00+05:30;53.8
1w;2019-05-29T14:44:00+05:30;52.6
1w;2019-05-29T14:45:00+05:30;55.4
1w;2019-05-29T14:46:00+05:30;57.8
1w;2019-05-29T14:47:00+05:30;60.6
1w;2019-05-29T14:48:00+05:30;58.6
1w;2019-05-29T14:49:00+05:30;58.2
1w;2019-05-29T14:50:00+05:30;56.2
1w;2019-05-29T14:51:00+05:30;54.6
1w;2019-05-29T14:52:00+05:30;50.8
1w;2019-05-29T14:53:00+05:30;52.4
1w;2019-05-29T14:54:00+05:30;53
1w;2019-05-29T14:55:00+05:30;53.6
1w;2019-05-29T14:56:00+05:30;54.6
1w;2019-05-29T14:57:00+05:30;55.6
1w;2019-05-29T14:58:00+05:30;54.2
1w;2019-05-29T14:59:00+05:30;55.6
1w;2019-05-29T15:00:00+05:30;52.6
1w;2019-05-29T15:01:00+05:30;51.4
1w;2019-05-29T15:02:00+05:30;54.8
1w;2019-05-29T15:03:00+05:30;55.6
1w;2019-05-29T15:04:00+05:30;55
1w;2019-05-29T15:05:00+05:30;60.2
1w;2019-05-29T15:06:00+05:30;61.2
1w;2019-05-29T15:07:00+05:30;59.2
1w;2019-05-29T15:08:00+05:30;58.8
1w;2019-05-29T15:09:00+05:30;54.6
1w;2019-05-29T15:10:00+05:30;53.2
1w;2019-05-29T15:11:00+05:30;53.2
1w;2019-05-29T15:12:00+05:30;53.2
1w;2019-05-29T15:13:00+05:30;53.6
1w;2019-05-29T15:14:00+05:30;56.8
1w;2019-05-29T15:15:00+05:30;56.4
1w;2019-05-29T15:16:00+05:30;55.6
1w;2019-05-29T15:17:00+05:30;54.8
1w;2019-05-29T15:18:00+05:30;55
1w;2019-05-29T15:19:00+05:30;54
1w;2019-05-29T15:20:00+05:30;50.8
1w;2019-05-29T15:21:00+05:30;52.8
1w;2019-05-29T15:22:00+05:30;53.8
1w;2019-05-29T15:23:00+05:30;58.4
1w;2019-05-29T15:24:00+05:30;61
1w;2019-05-29T15:25:00+05:30;64.4
1w;2019-05-29T15:26:00+05:30;62.2
1w;2019-05-29T15:27:00+05:30;63
1w;2019-05-29T15:28:00+05:30;58.8
1w;2019-05-29T15:29:00+05:30;58.8
1w;2019-05-29T15:30:00+05:30;56.2
1w;2019-05-29T15:31:00+05:30;56.4
1w;2019-05-29T15:32:00+05:30;54.8
1w;2019-05-29T15:33:00+05:30;54
1w;2019-05-29T15:34:00+05:30;52.8
1w;2019-05-29T15:35:00+05:30;53.2
1w;2019-05-29T15:36:00+05:30;52.6
1w;2019-05-29T15:37:00+05:30;52.4
1w;2019-05-29T15:38:00+05:30;54.4
1w;2019-05-29T15:39:00+05:30;52.6
1w;2019-05-29T15:40:00+05:30;55
1w;2019-05-29T15:41:00+05:30;54.6
1w;2019-05-29T15:42:00+05:30;54.2
1w;2019-05-29T15:43:00+05:30;52.4
1w;2019-05-29T15:44:00+05:30;56
1w;2019-05-29T15:45:00+05:30;53.6
1w;2019-05-29T15:46:00+05:30;53.4
1w;2019-05-29T15:47:00+05:30;56.2
1w;2019-05-29T15:48:00+05:30;57
1w;2019-05-29T15:49:00+05:30;56
1w;2019-05-29T15:50:00+05:30;56.6
1w;2019-05-29T15:51:00+05:30;58.6
1w;2019-05-29T15:52:00+05:30;55
1w;2019-05-29T15:53:00+05:30;56.4
1w;2019-05-29T15:54:00+05:30;58.2
1w;2019-05-29T15:55:00+05:30;58.2
1w;2019-05-29T15:56:00+05:30;55.6
1w;2019-05-29T15:57:00+05:30;58
1w;2019-05-29T15:58:00+05:30;57
1w;2019-05-29T15:59:00+05:30;52.4
2w;2019-05-24T00:01:00+05:30;null
2w;2019-05-24T00:02:00+05:30;null
2w;2019-05-24T00:03:00+05:30;null
2w;2019-05-24T00:04:00+05:30;null
2w;2019-05-24T00:05:00+05:30;97.4
2w;2019-05-24T00:06:00+05:30;103.6
2w;2019-05-24T00:07:00+05:30;104.8
2w;2019-05-24T00:08:00+05:30;103.6
2w;2019-05-24T00:09:00+05:30;101.2
2w;2019-05-24T00:10:00+05:30;102.6
2w;2019-05-24T00:11:00+05:30;102.8
2w;2019-05-24T00:12:00+05:30;101.4
2w;2019-05-24T00:13:00+05:30;100
2w;2019-05-24T00:14:00+05:30;101.6
2w;2019-05-24T00:15:00+05:30;97.8
2w;2019-05-24T00:16:00+05:30;94.2
2w;2019-05-24T00:17:00+05:30;93.8
2w;2019-05-24T00:18:00+05:30;95.2
2w;2019-05-24T00:19:00+05:30;97
2w;2019-05-24T00:20:00+05:30;97.6
2w;2019-05-24T00:21:00+05:30;100.4
2w;2019-05-24T00:22:00+05:30;101.6
2w;2019-05-24T00:23:00+05:30;101.6
2w;2019-05-24T00:24:00+05:30;98.4
2w;2019-05-24T00:25:00+05:30;101.6
2w;2019-05-24T00:26:00+05:30;101.4
2w;2019-05-24T00:27:00+05:30;100.4
2w;2019-05-24T00:28:00+05:30;100.6
2w;2019-05-24T00:29:00+05:30;103
2w;2019-05-24T00:30:00+05:30;104.8
2w;2019-05-24T00:31:00+05:30;105.8
2w;2019-05-24T00:32:00+05:30;107
2w;2019-05-24T00:33:00+05:30;105.4
2w;2019-05-24T00:34:00+05:30;102.8
2w;2019-05-24T00:35:00+05:30;97.8
2w;2019-05-24T00:36:00+05:30;98.8
2w;2019-05-24T00:37:00+05:30;99.2
2w;2019-05-24T00:38:00+05:30;102.4
2w;2019-05-24T00:39:00+05:30;103.4
2w;2019-05-24T00:40:00+05:30;107
2w;2019-05-24T00:41:00+05:30;106.2
2w;2019-05-24T00:42:00+05:30;104.6
2w;2019-05-24T00:43:00+05:30;101.6
2w;2019-05-24T00:44:00+05:30;105.4
2w;2019-05-24T00:45:00+05:30;105
2w;2019-05-24T00:46:00+05:30;98.4
2w;2019-05-24T00:47:00+05:30;97.4
2w;2019-05-24T00:48:00+05:30;94
2w;2019-05-24T00:49:00+05:30;91.2
2w;2019-05-24T00:50:00+05:30;91.6
2w;2019-05-24T00:51:00+05:30;98.8
2w;2019-05-24T00:52:00+05:30;97
2w;2019-05-24T00:53:00+05:30;103
2w;2019-05-24T00:54:00+05:30;102.6
2w;2019-05-24T00:55:00+05:30;101.6
2w;2019-05-24T00:56:00+05:30;100.8
2w;2019-05-24T00:57:00+05:30;108.6
2w;2019-05-24T00:58:00+05:30;105.4
2w;2019-05-24T00:59:00+05:30;106
2w;2019-05-24T01:00:00+05:30;104
2w;2019-05-24T01:01:00+05:30;107.4
2w;2019-05-24T01:02:00+05:30;105.6
2w;2019-05-24T01:03:00+05:30;109.4
2w;2019-05-24T01:04:00+05:30;107
2w;2019-05-24T01:05:00+05:30;113.4
2w;2019-05-24T01:06:00+05:30;105.4
2w;2019-05-24T01:07:00+05:30;109.6
2w;2019-05-24T01:08:00+05:30;107.6
2w;2019-05-24T01:09:00+05:30;110.6
2w;2019-05-24T01:10:00+05:30;107.6
2w;2019-05-24T01:11:00+05:30;111.2
2w;2019-05-24T01:12:00+05:30;104.6
2w;2019-05-24T01:13:00+05:30;104.2
2w;2019-05-24T01:14:00+05:30;104.4
2w;2019-05-24T01:15:00+05:30;102
2w;2019-05-24T01:16:00+05:30;99.6
2w;2019-05-24T01:17:00+05:30;96.6
2w;2019-05-24T01:18:00+05:30;97
2w;2019-05-24T01:19:00+05:30;98
2w;2019-05-24T01:20:00+05:30;99
2w;2019-05-24T01:21:00+05:30;101.8
2w;2019-05-24T01:22:00+05:30;107.6
2w;2019-05-24T01:23:00+05:30;110.4
2w;2019-05-24T01:24:00+05:30;110.4
2w;2019-05-24T01:25:00+05:30;108.8
2w;2019-05-24T01:26:00+05:30;107.2
2w;2019-05-24T01:27:00+05:30;104.6
2w;2019-05-24T01:28:00+05:30;103
2w;2019-05-24T01:29:00+05:30;101
2w;2019-05-24T01:30:00+05:30;102.6
2w;2019-05-24T01:31:00+05:30;105.2
2w;2019-05-24T01:32:00+05:30;109.4
2w;2019-05-24T01:33:00+05:30;109.4
2w;2019-05-24T01:34:00+05:30;112.4
2w;2019-05-24T01:35:00+05:30;113.4
2w;2019-05-24T01:36:00+05:30;110.4
2w;2019-05-24T01:37:00+05:30;102.8
2w;2019-05-24T01:38:00+05:30;102.8
2w;2019-05-24T01:39:00+05:30;95.4
2w;2019-05-24T01:40:00+05:30;93.6
2w;2019-05-24T01:41:00+05:30;95
